timestamp,month,day,hour,weekday,is_weekend,ev_energy_kwh,ev_power_kw,observation_count,source_year_count,exact_month_day_hour_available,construction_source,three_sigma_flag,source_dataset,source_site,source_observation_period,profile_type,representative_calendar_year,is_measured_2022_data,profile_method
2021-01-05 11:00:00,1,5,11,Tuesday,0,6.666292555622717,6.666292555622717,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-05 12:00:00,1,5,12,Tuesday,0,7.012263927055418,7.012263927055418,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-05 13:00:00,1,5,13,Tuesday,0,8.373979163027762,8.373979163027762,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-05 14:00:00,1,5,14,Tuesday,0,4.6735091098315875,4.6735091098315875,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-05 15:00:00,1,5,15,Tuesday,0,5.051134784701885,5.051134784701885,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-05 16:00:00,1,5,16,Tuesday,0,1.2037140009689873,1.2037140009689873,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-05 17:00:00,1,5,17,Tuesday,0,2.4938620969814584,2.4938620969814584,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-05 18:00:00,1,5,18,Tuesday,0,2.001363892105936,2.001363892105936,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-05 19:00:00,1,5,19,Tuesday,0,3.331313690408896,3.331313690408896,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-05 20:00:00,1,5,20,Tuesday,0,1.955812015500617,1.955812015500617,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-05 21:00:00,1,5,21,Tuesday,0,1.6430061453458873,1.6430061453458873,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-05 22:00:00,1,5,22,Tuesday,0,1.6430061453458873,1.6430061453458873,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-05 23:00:00,1,5,23,Tuesday,0,0.4604981112927779,0.4604981112927779,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-06 00:00:00,1,6,0,Wednesday,0,0.0,0.0,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-06 01:00:00,1,6,1,Wednesday,0,0.0,0.0,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-06 02:00:00,1,6,2,Wednesday,0,0.0,0.0,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-06 03:00:00,1,6,3,Wednesday,0,0.0,0.0,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-06 04:00:00,1,6,4,Wednesday,0,0.0,0.0,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-06 05:00:00,1,6,5,Wednesday,0,0.0,0.0,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-06 06:00:00,1,6,6,Wednesday,0,0.0,0.0,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-06 07:00:00,1,6,7,Wednesday,0,0.26377548057669203,0.26377548057669203,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-06 08:00:00,1,6,8,Wednesday,0,6.158569841266417,6.158569841266417,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-06 09:00:00,1,6,9,Wednesday,0,15.282537668868764,15.282537668868764,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-06 10:00:00,1,6,10,Wednesday,0,26.003735669293327,26.003735669293327,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-06 11:00:00,1,6,11,Wednesday,0,21.13555137796355,21.13555137796355,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-06 12:00:00,1,6,12,Wednesday,0,14.349202445480868,14.349202445480868,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-06 13:00:00,1,6,13,Wednesday,0,14.73990468843919,14.73990468843919,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-06 14:00:00,1,6,14,Wednesday,0,10.118460773650384,10.118460773650384,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-06 15:00:00,1,6,15,Wednesday,0,7.564963193353966,7.564963193353966,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-06 16:00:00,1,6,16,Wednesday,0,10.621383869052158,10.621383869052158,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-06 17:00:00,1,6,17,Wednesday,0,5.663540261475519,5.663540261475519,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-06 18:00:00,1,6,18,Wednesday,0,3.8986570711283433,3.8986570711283433,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-06 19:00:00,1,6,19,Wednesday,0,4.1743503670301125,4.1743503670301125,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-06 20:00:00,1,6,20,Wednesday,0,6.30369434469233,6.30369434469233,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-06 21:00:00,1,6,21,Wednesday,0,6.30369434469233,6.30369434469233,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-06 22:00:00,1,6,22,Wednesday,0,6.30369434469233,6.30369434469233,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-06 23:00:00,1,6,23,Wednesday,0,6.30369434469233,6.30369434469233,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-07 00:00:00,1,7,0,Thursday,0,6.30369434469233,6.30369434469233,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-07 01:00:00,1,7,1,Thursday,0,3.5958955689590524,3.5958955689590524,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-07 02:00:00,1,7,2,Thursday,0,0.0,0.0,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-07 03:00:00,1,7,3,Thursday,0,0.0,0.0,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-07 04:00:00,1,7,4,Thursday,0,0.0,0.0,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-07 05:00:00,1,7,5,Thursday,0,0.42124308871575766,0.42124308871575766,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-07 06:00:00,1,7,6,Thursday,0,4.328424244406421,4.328424244406421,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-07 07:00:00,1,7,7,Thursday,0,5.414488867343335,5.414488867343335,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-07 08:00:00,1,7,8,Thursday,0,23.04067153691428,23.04067153691428,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-07 09:00:00,1,7,9,Thursday,0,42.31484903717411,42.31484903717411,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-07 10:00:00,1,7,10,Thursday,0,54.04525088278186,54.04525088278186,2,2,1,month_day_hour_mean,1,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-07 11:00:00,1,7,11,Thursday,0,52.00135549675051,52.00135549675051,2,2,1,month_day_hour_mean,1,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-07 12:00:00,1,7,12,Thursday,0,49.16985884583275,49.16985884583275,2,2,1,month_day_hour_mean,1,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-07 13:00:00,1,7,13,Thursday,0,45.41716164503697,45.41716164503697,2,2,1,month_day_hour_mean,1,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-07 14:00:00,1,7,14,Thursday,0,34.114547915192915,34.114547915192915,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-07 15:00:00,1,7,15,Thursday,0,24.26163730502211,24.26163730502211,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-07 16:00:00,1,7,16,Thursday,0,16.929459277006444,16.929459277006444,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-07 17:00:00,1,7,17,Thursday,0,12.82596076513789,12.82596076513789,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-07 18:00:00,1,7,18,Thursday,0,8.676395148088396,8.676395148088396,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-07 19:00:00,1,7,19,Thursday,0,8.736303801729363,8.736303801729363,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-07 20:00:00,1,7,20,Thursday,0,8.307287650808654,8.307287650808654,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-07 21:00:00,1,7,21,Thursday,0,6.618618676814373,6.618618676814373,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-07 22:00:00,1,7,22,Thursday,0,2.035985815243848,2.035985815243848,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-07 23:00:00,1,7,23,Thursday,0,0.0,0.0,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-08 00:00:00,1,8,0,Friday,0,0.0,0.0,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-08 01:00:00,1,8,1,Friday,0,0.0,0.0,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-08 02:00:00,1,8,2,Friday,0,0.0,0.0,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-08 03:00:00,1,8,3,Friday,0,0.0,0.0,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-08 04:00:00,1,8,4,Friday,0,0.0,0.0,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-08 05:00:00,1,8,5,Friday,0,0.644971445323952,0.644971445323952,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-08 06:00:00,1,8,6,Friday,0,2.817836411609499,2.817836411609499,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-08 07:00:00,1,8,7,Friday,0,5.103844528762396,5.103844528762396,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
