timestamp_utc,timestamp_local,source_year,month,day,hour,weekday,is_weekend,ev_energy_kwh,ev_power_kw,active_session_contributions,unique_sessions,has_ev_activity,missing_hour,source_dataset,source_site,source_period,source_timezone,construction_method
2020-04-05 08:00:00+00:00,2020-04-05 01:00:00-07:00,2020,4,5,1,Sunday,1,0.6561692686935086,0.6561692686935086,1,1,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-05 09:00:00+00:00,2020-04-05 02:00:00-07:00,2020,4,5,2,Sunday,1,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-05 10:00:00+00:00,2020-04-05 03:00:00-07:00,2020,4,5,3,Sunday,1,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-05 11:00:00+00:00,2020-04-05 04:00:00-07:00,2020,4,5,4,Sunday,1,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-05 12:00:00+00:00,2020-04-05 05:00:00-07:00,2020,4,5,5,Sunday,1,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-05 13:00:00+00:00,2020-04-05 06:00:00-07:00,2020,4,5,6,Sunday,1,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-05 14:00:00+00:00,2020-04-05 07:00:00-07:00,2020,4,5,7,Sunday,1,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-05 15:00:00+00:00,2020-04-05 08:00:00-07:00,2020,4,5,8,Sunday,1,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-05 16:00:00+00:00,2020-04-05 09:00:00-07:00,2020,4,5,9,Sunday,1,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-05 17:00:00+00:00,2020-04-05 10:00:00-07:00,2020,4,5,10,Sunday,1,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-05 18:00:00+00:00,2020-04-05 11:00:00-07:00,2020,4,5,11,Sunday,1,1.5559459706959708,1.5559459706959708,1,1,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-05 19:00:00+00:00,2020-04-05 12:00:00-07:00,2020,4,5,12,Sunday,1,3.067582417582418,3.067582417582418,1,1,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-05 20:00:00+00:00,2020-04-05 13:00:00-07:00,2020,4,5,13,Sunday,1,0.9594716117216118,0.9594716117216118,1,1,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-05 21:00:00+00:00,2020-04-05 14:00:00-07:00,2020,4,5,14,Sunday,1,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-05 22:00:00+00:00,2020-04-05 15:00:00-07:00,2020,4,5,15,Sunday,1,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-05 23:00:00+00:00,2020-04-05 16:00:00-07:00,2020,4,5,16,Sunday,1,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-06 00:00:00+00:00,2020-04-05 17:00:00-07:00,2020,4,5,17,Sunday,1,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-06 01:00:00+00:00,2020-04-05 18:00:00-07:00,2020,4,5,18,Sunday,1,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-06 02:00:00+00:00,2020-04-05 19:00:00-07:00,2020,4,5,19,Sunday,1,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-06 03:00:00+00:00,2020-04-05 20:00:00-07:00,2020,4,5,20,Sunday,1,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-06 04:00:00+00:00,2020-04-05 21:00:00-07:00,2020,4,5,21,Sunday,1,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-06 05:00:00+00:00,2020-04-05 22:00:00-07:00,2020,4,5,22,Sunday,1,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-06 06:00:00+00:00,2020-04-05 23:00:00-07:00,2020,4,5,23,Sunday,1,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-06 07:00:00+00:00,2020-04-06 00:00:00-07:00,2020,4,6,0,Monday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-06 08:00:00+00:00,2020-04-06 01:00:00-07:00,2020,4,6,1,Monday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-06 09:00:00+00:00,2020-04-06 02:00:00-07:00,2020,4,6,2,Monday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-06 10:00:00+00:00,2020-04-06 03:00:00-07:00,2020,4,6,3,Monday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-06 11:00:00+00:00,2020-04-06 04:00:00-07:00,2020,4,6,4,Monday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-06 12:00:00+00:00,2020-04-06 05:00:00-07:00,2020,4,6,5,Monday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-06 13:00:00+00:00,2020-04-06 06:00:00-07:00,2020,4,6,6,Monday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-06 14:00:00+00:00,2020-04-06 07:00:00-07:00,2020,4,6,7,Monday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-06 15:00:00+00:00,2020-04-06 08:00:00-07:00,2020,4,6,8,Monday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-06 16:00:00+00:00,2020-04-06 09:00:00-07:00,2020,4,6,9,Monday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-06 17:00:00+00:00,2020-04-06 10:00:00-07:00,2020,4,6,10,Monday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-06 18:00:00+00:00,2020-04-06 11:00:00-07:00,2020,4,6,11,Monday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-06 19:00:00+00:00,2020-04-06 12:00:00-07:00,2020,4,6,12,Monday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-06 20:00:00+00:00,2020-04-06 13:00:00-07:00,2020,4,6,13,Monday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-06 21:00:00+00:00,2020-04-06 14:00:00-07:00,2020,4,6,14,Monday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-06 22:00:00+00:00,2020-04-06 15:00:00-07:00,2020,4,6,15,Monday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-06 23:00:00+00:00,2020-04-06 16:00:00-07:00,2020,4,6,16,Monday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-07 00:00:00+00:00,2020-04-06 17:00:00-07:00,2020,4,6,17,Monday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-07 01:00:00+00:00,2020-04-06 18:00:00-07:00,2020,4,6,18,Monday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-07 02:00:00+00:00,2020-04-06 19:00:00-07:00,2020,4,6,19,Monday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-07 03:00:00+00:00,2020-04-06 20:00:00-07:00,2020,4,6,20,Monday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-07 04:00:00+00:00,2020-04-06 21:00:00-07:00,2020,4,6,21,Monday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-07 05:00:00+00:00,2020-04-06 22:00:00-07:00,2020,4,6,22,Monday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-07 06:00:00+00:00,2020-04-06 23:00:00-07:00,2020,4,6,23,Monday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-07 07:00:00+00:00,2020-04-07 00:00:00-07:00,2020,4,7,0,Tuesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-07 08:00:00+00:00,2020-04-07 01:00:00-07:00,2020,4,7,1,Tuesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-07 09:00:00+00:00,2020-04-07 02:00:00-07:00,2020,4,7,2,Tuesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-07 10:00:00+00:00,2020-04-07 03:00:00-07:00,2020,4,7,3,Tuesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-07 11:00:00+00:00,2020-04-07 04:00:00-07:00,2020,4,7,4,Tuesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-07 12:00:00+00:00,2020-04-07 05:00:00-07:00,2020,4,7,5,Tuesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-07 13:00:00+00:00,2020-04-07 06:00:00-07:00,2020,4,7,6,Tuesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-07 14:00:00+00:00,2020-04-07 07:00:00-07:00,2020,4,7,7,Tuesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-07 15:00:00+00:00,2020-04-07 08:00:00-07:00,2020,4,7,8,Tuesday,0,0.11419134943720753,0.11419134943720753,1,1,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-07 16:00:00+00:00,2020-04-07 09:00:00-07:00,2020,4,7,9,Tuesday,0,0.19372707727330213,0.19372707727330213,1,1,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-07 17:00:00+00:00,2020-04-07 10:00:00-07:00,2020,4,7,10,Tuesday,0,0.19372707727330213,0.19372707727330213,1,1,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-07 18:00:00+00:00,2020-04-07 11:00:00-07:00,2020,4,7,11,Tuesday,0,0.19372707727330213,0.19372707727330213,1,1,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-07 19:00:00+00:00,2020-04-07 12:00:00-07:00,2020,4,7,12,Tuesday,0,0.15562741874288605,0.15562741874288605,1,1,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-07 20:00:00+00:00,2020-04-07 13:00:00-07:00,2020,4,7,13,Tuesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-07 21:00:00+00:00,2020-04-07 14:00:00-07:00,2020,4,7,14,Tuesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-07 22:00:00+00:00,2020-04-07 15:00:00-07:00,2020,4,7,15,Tuesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-07 23:00:00+00:00,2020-04-07 16:00:00-07:00,2020,4,7,16,Tuesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-08 00:00:00+00:00,2020-04-07 17:00:00-07:00,2020,4,7,17,Tuesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-08 01:00:00+00:00,2020-04-07 18:00:00-07:00,2020,4,7,18,Tuesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-08 02:00:00+00:00,2020-04-07 19:00:00-07:00,2020,4,7,19,Tuesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-08 03:00:00+00:00,2020-04-07 20:00:00-07:00,2020,4,7,20,Tuesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-08 04:00:00+00:00,2020-04-07 21:00:00-07:00,2020,4,7,21,Tuesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-08 05:00:00+00:00,2020-04-07 22:00:00-07:00,2020,4,7,22,Tuesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-08 06:00:00+00:00,2020-04-07 23:00:00-07:00,2020,4,7,23,Tuesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-08 07:00:00+00:00,2020-04-08 00:00:00-07:00,2020,4,8,0,Wednesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-08 08:00:00+00:00,2020-04-08 01:00:00-07:00,2020,4,8,1,Wednesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-08 09:00:00+00:00,2020-04-08 02:00:00-07:00,2020,4,8,2,Wednesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-08 10:00:00+00:00,2020-04-08 03:00:00-07:00,2020,4,8,3,Wednesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-08 11:00:00+00:00,2020-04-08 04:00:00-07:00,2020,4,8,4,Wednesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-08 12:00:00+00:00,2020-04-08 05:00:00-07:00,2020,4,8,5,Wednesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-08 13:00:00+00:00,2020-04-08 06:00:00-07:00,2020,4,8,6,Wednesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-08 14:00:00+00:00,2020-04-08 07:00:00-07:00,2020,4,8,7,Wednesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-08 15:00:00+00:00,2020-04-08 08:00:00-07:00,2020,4,8,8,Wednesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-08 16:00:00+00:00,2020-04-08 09:00:00-07:00,2020,4,8,9,Wednesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-08 17:00:00+00:00,2020-04-08 10:00:00-07:00,2020,4,8,10,Wednesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-08 18:00:00+00:00,2020-04-08 11:00:00-07:00,2020,4,8,11,Wednesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-08 19:00:00+00:00,2020-04-08 12:00:00-07:00,2020,4,8,12,Wednesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-08 20:00:00+00:00,2020-04-08 13:00:00-07:00,2020,4,8,13,Wednesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-08 21:00:00+00:00,2020-04-08 14:00:00-07:00,2020,4,8,14,Wednesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-08 22:00:00+00:00,2020-04-08 15:00:00-07:00,2020,4,8,15,Wednesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-08 23:00:00+00:00,2020-04-08 16:00:00-07:00,2020,4,8,16,Wednesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-09 00:00:00+00:00,2020-04-08 17:00:00-07:00,2020,4,8,17,Wednesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-09 01:00:00+00:00,2020-04-08 18:00:00-07:00,2020,4,8,18,Wednesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-09 02:00:00+00:00,2020-04-08 19:00:00-07:00,2020,4,8,19,Wednesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-09 03:00:00+00:00,2020-04-08 20:00:00-07:00,2020,4,8,20,Wednesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-09 04:00:00+00:00,2020-04-08 21:00:00-07:00,2020,4,8,21,Wednesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-09 05:00:00+00:00,2020-04-08 22:00:00-07:00,2020,4,8,22,Wednesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-09 06:00:00+00:00,2020-04-08 23:00:00-07:00,2020,4,8,23,Wednesday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-09 07:00:00+00:00,2020-04-09 00:00:00-07:00,2020,4,9,0,Thursday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-09 08:00:00+00:00,2020-04-09 01:00:00-07:00,2020,4,9,1,Thursday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-09 09:00:00+00:00,2020-04-09 02:00:00-07:00,2020,4,9,2,Thursday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-09 10:00:00+00:00,2020-04-09 03:00:00-07:00,2020,4,9,3,Thursday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-09 11:00:00+00:00,2020-04-09 04:00:00-07:00,2020,4,9,4,Thursday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-09 12:00:00+00:00,2020-04-09 05:00:00-07:00,2020,4,9,5,Thursday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2020-04-09 13:00:00+00:00,2020-04-09 06:00:00-07:00,2020,4,9,6,Thursday,0,0.0,0.0,0,0,0,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
