episode,steps,cumulative_steps,total_return,coordinator_return,mean_local_return,sum_local_return,minimum_local_return,maximum_local_return,local_update_count,coordinator_update_count,terminated_early,mg1_return,mg2_return,mg3_return,mg4_return,mg5_return,moving_average_return,moving_average_coordinator_return,moving_average_local_return,cumulative_local_updates,cumulative_coordinator_updates
185,24,4440,-22539.389972737397,-10431.093701088412,-2421.659254329797,-12108.296271648986,-2749.6198734968193,-2144.542189819431,120,24,False,-2281.0143886167766,-2532.469233253037,-2144.542189819431,-2400.650586462922,-2749.6198734968193,-22552.830269389626,-10445.28801035864,-2421.508451806197,19645,3929
186,24,4464,-22543.16601537123,-10453.00160777211,-2418.0328815198236,-12090.164407599117,-2749.464603328414,-2152.120222617102,120,24,False,-2264.7023566086973,-2529.9909635184167,-2152.120222617102,-2393.8862615264884,-2749.464603328414,-22548.361940364633,-10442.306236696011,-2421.2111407337243,19765,3953
187,24,4488,-22488.761134003667,-10394.029509850874,-2418.9463248305588,-12094.731624152793,-2742.846385355906,-2141.777653728168,120,24,False,-2298.772690542209,-2520.122269575255,-2141.777653728168,-2391.212624951255,-2742.846385355906,-22547.78541904629,-10442.150058720807,-2421.1270720650973,19885,3977
188,24,4512,-22566.629320026106,-10460.346802158985,-2421.2565035734247,-12106.282517867123,-2757.381765730371,-2149.8779595875862,120,24,False,-2279.540086676324,-2530.415418363709,-2149.8779595875862,-2389.067287509133,-2757.381765730371,-22548.89755267534,-10443.394766466952,-2421.100557241678,20005,4001
189,24,4536,-22491.13030660461,-10395.969402074867,-2419.0321809059487,-12095.160904529743,-2757.5376611458655,-2135.0646411490047,120,24,False,-2265.265098548028,-2524.119105449303,-2135.0646411490047,-2413.1743982375415,-2757.5376611458655,-22549.015963733436,-10443.35621239341,-2421.131950268006,20125,4025
190,24,4560,-22581.450594426846,-10451.144719242382,-2426.0611750368926,-12130.305875184464,-2760.632368617895,-2136.21310424183,120,24,False,-2312.952030545513,-2505.355313001514,-2136.21310424183,-2415.153058777713,-2760.632368617895,-22552.224066902523,-10444.809217593825,-2421.4829698617395,20245,4049
191,24,4584,-22510.14815152312,-10414.430256651465,-2419.1435789743314,-12095.717894871657,-2693.9028095521044,-2147.16930886514,120,24,False,-2261.822720677851,-2596.646528894759,-2147.16930886514,-2396.176526881802,-2693.9028095521044,-22552.031827178624,-10444.374458986626,-2421.531473638399,20365,4073
192,24,4608,-22544.081661936674,-10444.68373520376,-2419.8795853465826,-12099.397926732914,-2736.3608268417793,-2156.2676687968865,120,24,False,-2275.946168137244,-2545.0854970156897,-2156.2676687968865,-2385.7377659413137,-2736.3608268417793,-22549.86341219164,-10443.546686043646,-2421.2633452295995,20485,4097
193,24,4632,-22518.50838182624,-10420.468749706724,-2419.607926423903,-12098.039632119515,-2741.299203411677,-2144.9288198323193,120,24,False,-2262.559866436007,-2545.07058546866,-2144.9288198323193,-2404.181156970854,-2741.299203411677,-22549.105854794347,-10442.373848483785,-2421.346401262112,20605,4121
194,24,4656,-22601.76399002142,-10502.833824479912,-2419.786033108301,-12098.930165541506,-2754.164703883318,-2142.4130629765727,120,24,False,-2272.1621294867687,-2529.681215336172,-2142.4130629765727,-2400.509053858674,-2754.164703883318,-22545.652328355478,-10440.273175984647,-2421.0758304741657,20725,4145
195,24,4680,-22580.85822834648,-10448.32712371785,-2426.5062209257258,-12132.531104628628,-2746.2665028842043,-2139.9162111459736,120,24,False,-2278.2679553277553,-2554.551730645642,-2139.9162111459736,-2413.528704625054,-2746.2665028842043,-22545.863770051208,-10439.467308631214,-2421.2792922839985,20845,4169
196,24,4704,-22534.14465332635,-10437.206789986829,-2419.387572667905,-12096.937863339524,-2737.370488610747,-2149.391786118758,120,24,False,-2299.77967585322,-2525.5369662504363,-2149.391786118758,-2384.858946506362,-2737.370488610747,-22547.86022064437,-10440.888232125679,-2421.394397703737,20965,4193
197,24,4728,-22685.309001123886,-10510.544155845037,-2434.9529690557697,-12174.764845278849,-2740.0272647015236,-2145.937726013821,120,24,False,-2282.9212263534932,-2578.2378650264595,-2145.937726013821,-2427.640763183551,-2740.0272647015236,-22557.27474772894,-10446.522296054949,-2422.1504903347986,21085,4217
198,24,4752,-22549.244557236863,-10431.863439575947,-2423.476223532183,-12117.381117660916,-2763.52193555125,-2132.2278063791473,120,24,False,-2284.937454358311,-2534.0213188890675,-2132.2278063791473,-2402.6726024831423,-2763.52193555125,-22556.83685993453,-10446.015096471801,-2422.164352692546,21205,4241
199,24,4776,-22589.012833502973,-10498.836499300643,-2418.035266840466,-12090.176334202331,-2757.363686174574,-2149.5217359653325,120,24,False,-2250.3130746500183,-2532.0567014089384,-2149.5217359653325,-2400.9211360034687,-2757.363686174574,-22557.807817384808,-10447.097588637855,-2422.142045749391,21325,4265
200,24,4800,-22571.545043581435,-10451.247310387944,-2424.0595466386976,-12120.297733193489,-2747.95632413361,-2147.3187703924273,120,24,False,-2303.854521781023,-2530.230583441194,-2147.3187703924273,-2390.937533445236,-2747.95632413361,-22552.945723434885,-10444.777009614638,-2421.633742764049,21445,4289
